order_id,product_id,product_name,category,quantity,unit_price,total_price
ORD04177,PROD0019,Cap,Clothing,1,34.28,34.28
ORD04177,PROD0070,Plush Stuffed Animal,Toys,1,16.69,16.69
ORD04178,PROD0008,Portable Monitor,Electronics,1,144.34,144.34
ORD04178,PROD0079,Multivitamins,Food & Grocery,1,20.74,20.74
ORD04178,PROD0046,Science Fiction Novel,Books,2,13.49,26.98
ORD04179,PROD0052,SPF Sunscreen,Beauty,2,19.96,39.92
ORD04179,PROD0012,Jeans,Clothing,3,65.37,196.11
ORD04179,PROD0069,Science Experiment Kit,Toys,3,27.62,82.86
ORD04180,PROD0052,SPF Sunscreen,Beauty,3,19.96,59.88
ORD04180,PROD0065,Collectible Doll,Toys,2,52.93,105.86
ORD04180,PROD0023,Blender,Home & Kitchen,2,60.62,121.24
ORD04181,PROD0022,Air Fryer,Home & Kitchen,3,143.78,431.34
ORD04181,PROD0057,Perfume,Beauty,2,50.54,101.08
ORD04181,PROD0003,Bluetooth Speaker,Electronics,3,63.0,189.0
ORD04181,PROD0052,SPF Sunscreen,Beauty,1,19.96,19.96
ORD04182,PROD0064,Action Figure,Toys,2,30.54,61.08
ORD04182,PROD0075,Extra Virgin Olive Oil,Food & Grocery,2,26.39,52.78
ORD04182,PROD0030,Throw Pillow,Home & Kitchen,3,42.17,126.51
ORD04182,PROD0011,T-Shirt,Clothing,1,18.75,18.75
ORD04183,PROD0036,Jump Rope,Sports,2,20.14,40.28
ORD04183,PROD0067,Card Game Pack,Toys,3,11.89,35.67
ORD04183,PROD0039,Protein Shaker,Sports,2,31.54,63.08
ORD04183,PROD0057,Perfume,Beauty,3,50.54,151.62
ORD04184,PROD0041,Python Programming,Books,3,41.14,123.42
ORD04184,PROD0045,Self-Help Bestseller,Books,2,13.44,26.88
ORD04184,PROD0057,Perfume,Beauty,2,50.54,101.08
ORD04185,PROD0049,Travel Photography,Books,1,39.07,39.07
ORD04185,PROD0020,Scarf,Clothing,1,12.21,12.21
ORD04186,PROD0017,Running Shorts,Clothing,3,23.82,71.46
ORD04186,PROD0015,Summer Dress,Clothing,1,67.24,67.24
ORD04186,PROD0074,Granola Mix,Food & Grocery,1,13.35,13.35
ORD04187,PROD0038,Gym Bag,Sports,2,65.2,130.4
ORD04187,PROD0029,LED Desk Lamp,Home & Kitchen,2,80.09,160.18
ORD04187,PROD0021,Coffee Maker,Home & Kitchen,3,168.93,506.79
ORD04187,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD04188,PROD0078,Raw Honey,Food & Grocery,3,18.09,54.27
ORD04188,PROD0075,Extra Virgin Olive Oil,Food & Grocery,3,26.39,79.17
ORD04188,PROD0005,Webcam,Electronics,1,143.11,143.11
ORD04189,PROD0009,Phone Case,Electronics,2,22.66,45.32
ORD04189,PROD0021,Coffee Maker,Home & Kitchen,3,168.93,506.79
ORD04189,PROD0031,Yoga Mat,Sports,3,68.43,205.29
ORD04189,PROD0069,Science Experiment Kit,Toys,2,27.62,55.24
ORD04190,PROD0015,Summer Dress,Clothing,1,67.24,67.24
ORD04190,PROD0003,Bluetooth Speaker,Electronics,3,63.0,189.0
ORD04190,PROD0078,Raw Honey,Food & Grocery,1,18.09,18.09
ORD04191,PROD0049,Travel Photography,Books,3,39.07,117.21
ORD04191,PROD0055,Argan Shampoo,Beauty,2,29.44,58.88
ORD04191,PROD0038,Gym Bag,Sports,3,65.2,195.6
ORD04192,PROD0059,Vitamin C Serum,Beauty,2,28.13,56.26
ORD04192,PROD0051,Face Moisturizer,Beauty,2,39.06,78.12
ORD04193,PROD0047,Cook Book,Books,1,17.53,17.53
ORD04193,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD04193,PROD0012,Jeans,Clothing,3,65.37,196.11
ORD04194,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD04195,PROD0010,Tablet Stand,Electronics,2,16.34,32.68
ORD04195,PROD0067,Card Game Pack,Toys,2,11.89,23.78
ORD04195,PROD0025,Knife Set,Home & Kitchen,2,144.87,289.74
ORD04195,PROD0019,Cap,Clothing,1,34.28,34.28
ORD04196,PROD0072,Premium Coffee Beans,Food & Grocery,3,43.12,129.36
ORD04196,PROD0035,Running Shoes,Sports,2,99.21,198.42
ORD04196,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD04197,PROD0019,Cap,Clothing,1,34.28,34.28
ORD04197,PROD0079,Multivitamins,Food & Grocery,2,20.74,41.48
ORD04197,PROD0013,Sneakers,Clothing,3,42.92,128.76
ORD04198,PROD0009,Phone Case,Electronics,2,22.66,45.32
ORD04198,PROD0055,Argan Shampoo,Beauty,1,29.44,29.44
ORD04198,PROD0012,Jeans,Clothing,3,65.37,196.11
ORD04198,PROD0015,Summer Dress,Clothing,2,67.24,134.48
ORD04199,PROD0051,Face Moisturizer,Beauty,3,39.06,117.18
ORD04199,PROD0018,Ankle Socks,Clothing,3,13.84,41.52
ORD04199,PROD0010,Tablet Stand,Electronics,2,16.34,32.68
ORD04199,PROD0025,Knife Set,Home & Kitchen,1,144.87,144.87
ORD04200,PROD0031,Yoga Mat,Sports,1,68.43,68.43
ORD04201,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD04201,PROD0068,Art & Craft Kit,Toys,3,13.06,39.18
ORD04202,PROD0004,USB-C Hub,Electronics,1,33.39,33.39
ORD04202,PROD0038,Gym Bag,Sports,1,65.2,65.2
ORD04203,PROD0026,Cutting Board,Home & Kitchen,1,23.46,23.46
ORD04203,PROD0003,Bluetooth Speaker,Electronics,1,63.0,63.0
ORD04203,PROD0079,Multivitamins,Food & Grocery,1,20.74,20.74
ORD04203,PROD0063,1000-Piece Puzzle,Toys,3,26.71,80.13
ORD04204,PROD0027,Mug Set,Home & Kitchen,3,18.25,54.75
ORD04204,PROD0047,Cook Book,Books,2,17.53,35.06
ORD04204,PROD0055,Argan Shampoo,Beauty,3,29.44,88.32
ORD04205,PROD0016,Hoodie,Clothing,1,57.25,57.25
ORD04205,PROD0029,LED Desk Lamp,Home & Kitchen,2,80.09,160.18
ORD04206,PROD0030,Throw Pillow,Home & Kitchen,1,42.17,42.17
ORD04206,PROD0016,Hoodie,Clothing,3,57.25,171.75
ORD04207,PROD0028,Storage Organizer,Home & Kitchen,3,24.84,74.52
ORD04207,PROD0010,Tablet Stand,Electronics,3,16.34,49.02
ORD04207,PROD0044,Business Strategy,Books,1,25.81,25.81
ORD04208,PROD0073,Matcha Green Tea,Food & Grocery,3,31.91,95.73
ORD04208,PROD0044,Business Strategy,Books,3,25.81,77.43
ORD04208,PROD0029,LED Desk Lamp,Home & Kitchen,1,80.09,80.09
ORD04209,PROD0001,Wireless Headphones,Electronics,2,220.67,441.34
ORD04209,PROD0020,Scarf,Clothing,2,12.21,24.42
ORD04209,PROD0060,Nail Polish Set,Beauty,3,16.35,49.05
ORD04209,PROD0025,Knife Set,Home & Kitchen,1,144.87,144.87
ORD04210,PROD0072,Premium Coffee Beans,Food & Grocery,2,43.12,86.24
ORD04210,PROD0066,RC Racing Car,Toys,3,74.32,222.96
ORD04210,PROD0018,Ankle Socks,Clothing,3,13.84,41.52
ORD04211,PROD0014,Winter Jacket,Clothing,1,87.84,87.84
ORD04212,PROD0036,Jump Rope,Sports,2,20.14,40.28
ORD04213,PROD0017,Running Shorts,Clothing,1,23.82,23.82
ORD04214,PROD0054,Foundation,Beauty,2,57.15,114.3
ORD04214,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD04215,PROD0043,ML Engineering Guide,Books,1,29.52,29.52
ORD04216,PROD0042,Data Science Handbook,Books,1,26.6,26.6
ORD04216,PROD0022,Air Fryer,Home & Kitchen,2,143.78,287.56
ORD04216,PROD0070,Plush Stuffed Animal,Toys,3,16.69,50.07
ORD04217,PROD0027,Mug Set,Home & Kitchen,2,18.25,36.5
ORD04217,PROD0037,Foam Roller,Sports,3,53.18,159.54
ORD04218,PROD0053,Lipstick Set,Beauty,2,19.34,38.68
ORD04218,PROD0018,Ankle Socks,Clothing,3,13.84,41.52
ORD04218,PROD0078,Raw Honey,Food & Grocery,2,18.09,36.18
ORD04218,PROD0041,Python Programming,Books,1,41.14,41.14
ORD04219,PROD0057,Perfume,Beauty,2,50.54,101.08
ORD04219,PROD0042,Data Science Handbook,Books,2,26.6,53.2
ORD04219,PROD0001,Wireless Headphones,Electronics,2,220.67,441.34
ORD04220,PROD0021,Coffee Maker,Home & Kitchen,1,168.93,168.93
ORD04220,PROD0078,Raw Honey,Food & Grocery,2,18.09,36.18
ORD04220,PROD0063,1000-Piece Puzzle,Toys,1,26.71,26.71
ORD04220,PROD0050,Graphic Novel,Books,3,18.57,55.71
ORD04221,PROD0073,Matcha Green Tea,Food & Grocery,2,31.91,63.82
ORD04221,PROD0027,Mug Set,Home & Kitchen,1,18.25,18.25
ORD04222,PROD0035,Running Shoes,Sports,2,99.21,198.42
ORD04222,PROD0023,Blender,Home & Kitchen,2,60.62,121.24
ORD04222,PROD0039,Protein Shaker,Sports,3,31.54,94.62
ORD04222,PROD0075,Extra Virgin Olive Oil,Food & Grocery,2,26.39,52.78
ORD04223,PROD0076,Artisan Pasta,Food & Grocery,2,10.93,21.86
ORD04223,PROD0010,Tablet Stand,Electronics,1,16.34,16.34
ORD04224,PROD0071,Whey Protein Bar,Food & Grocery,3,22.38,67.14
ORD04225,PROD0014,Winter Jacket,Clothing,3,87.84,263.52
ORD04225,PROD0041,Python Programming,Books,1,41.14,41.14
ORD04225,PROD0024,Toaster,Home & Kitchen,2,29.33,58.66
ORD04226,PROD0017,Running Shorts,Clothing,3,23.82,71.46
ORD04226,PROD0063,1000-Piece Puzzle,Toys,3,26.71,80.13
ORD04226,PROD0079,Multivitamins,Food & Grocery,1,20.74,20.74
ORD04227,PROD0010,Tablet Stand,Electronics,3,16.34,49.02
ORD04228,PROD0035,Running Shoes,Sports,3,99.21,297.63
ORD04228,PROD0019,Cap,Clothing,3,34.28,102.84
ORD04229,PROD0050,Graphic Novel,Books,2,18.57,37.14
ORD04229,PROD0016,Hoodie,Clothing,2,57.25,114.5
ORD04229,PROD0001,Wireless Headphones,Electronics,3,220.67,662.01
ORD04230,PROD0034,Water Bottle,Sports,3,49.06,147.18
ORD04230,PROD0079,Multivitamins,Food & Grocery,2,20.74,41.48
ORD04231,PROD0072,Premium Coffee Beans,Food & Grocery,1,43.12,43.12
ORD04232,PROD0040,Fitness Tracker,Sports,2,99.28,198.56
ORD04233,PROD0079,Multivitamins,Food & Grocery,3,20.74,62.22
ORD04233,PROD0028,Storage Organizer,Home & Kitchen,3,24.84,74.52
ORD04233,PROD0035,Running Shoes,Sports,3,99.21,297.63
ORD04234,PROD0080,Healthy Snack Box,Food & Grocery,3,23.63,70.89
ORD04234,PROD0062,Strategy Board Game,Toys,1,43.8,43.8
ORD04235,PROD0067,Card Game Pack,Toys,3,11.89,35.67
ORD04236,PROD0015,Summer Dress,Clothing,2,67.24,134.48
ORD04236,PROD0062,Strategy Board Game,Toys,2,43.8,87.6
ORD04236,PROD0011,T-Shirt,Clothing,2,18.75,37.5
ORD04236,PROD0017,Running Shorts,Clothing,3,23.82,71.46
ORD04237,PROD0050,Graphic Novel,Books,1,18.57,18.57
ORD04237,PROD0079,Multivitamins,Food & Grocery,1,20.74,20.74
ORD04238,PROD0033,Resistance Bands,Sports,1,26.09,26.09
ORD04238,PROD0052,SPF Sunscreen,Beauty,2,19.96,39.92
ORD04238,PROD0024,Toaster,Home & Kitchen,2,29.33,58.66
ORD04238,PROD0022,Air Fryer,Home & Kitchen,1,143.78,143.78
ORD04239,PROD0074,Granola Mix,Food & Grocery,2,13.35,26.7
ORD04239,PROD0050,Graphic Novel,Books,2,18.57,37.14
ORD04239,PROD0056,Hair Conditioner,Beauty,3,28.27,84.81
ORD04240,PROD0027,Mug Set,Home & Kitchen,2,18.25,36.5
ORD04240,PROD0078,Raw Honey,Food & Grocery,3,18.09,54.27
ORD04240,PROD0069,Science Experiment Kit,Toys,2,27.62,55.24
ORD04241,PROD0049,Travel Photography,Books,2,39.07,78.14
ORD04242,PROD0069,Science Experiment Kit,Toys,2,27.62,55.24
ORD04243,PROD0033,Resistance Bands,Sports,1,26.09,26.09
ORD04243,PROD0057,Perfume,Beauty,3,50.54,151.62
ORD04243,PROD0068,Art & Craft Kit,Toys,3,13.06,39.18
ORD04244,PROD0057,Perfume,Beauty,3,50.54,151.62
ORD04245,PROD0045,Self-Help Bestseller,Books,2,13.44,26.88
ORD04246,PROD0075,Extra Virgin Olive Oil,Food & Grocery,2,26.39,52.78
ORD04246,PROD0063,1000-Piece Puzzle,Toys,2,26.71,53.42
ORD04246,PROD0021,Coffee Maker,Home & Kitchen,1,168.93,168.93
ORD04246,PROD0041,Python Programming,Books,1,41.14,41.14
ORD04247,PROD0014,Winter Jacket,Clothing,2,87.84,175.68
ORD04247,PROD0015,Summer Dress,Clothing,1,67.24,67.24
ORD04247,PROD0041,Python Programming,Books,2,41.14,82.28
ORD04248,PROD0072,Premium Coffee Beans,Food & Grocery,2,43.12,86.24
ORD04248,PROD0048,World History,Books,1,25.51,25.51
ORD04249,PROD0039,Protein Shaker,Sports,2,31.54,63.08
ORD04250,PROD0017,Running Shorts,Clothing,3,23.82,71.46
ORD04250,PROD0010,Tablet Stand,Electronics,3,16.34,49.02
ORD04250,PROD0080,Healthy Snack Box,Food & Grocery,1,23.63,23.63
ORD04251,PROD0011,T-Shirt,Clothing,3,18.75,56.25
ORD04251,PROD0053,Lipstick Set,Beauty,3,19.34,58.02
ORD04252,PROD0044,Business Strategy,Books,3,25.81,77.43
ORD04252,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD04252,PROD0079,Multivitamins,Food & Grocery,2,20.74,41.48
ORD04253,PROD0013,Sneakers,Clothing,2,42.92,85.84
ORD04253,PROD0011,T-Shirt,Clothing,2,18.75,37.5
ORD04253,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD04254,PROD0048,World History,Books,2,25.51,51.02
ORD04254,PROD0040,Fitness Tracker,Sports,2,99.28,198.56
ORD04254,PROD0002,Smart Watch,Electronics,3,110.0,330.0
ORD04255,PROD0064,Action Figure,Toys,2,30.54,61.08
ORD04256,PROD0060,Nail Polish Set,Beauty,2,16.35,32.7
ORD04257,PROD0075,Extra Virgin Olive Oil,Food & Grocery,2,26.39,52.78
ORD04257,PROD0006,Mechanical Keyboard,Electronics,3,151.5,454.5
ORD04257,PROD0051,Face Moisturizer,Beauty,3,39.06,117.18
ORD04258,PROD0035,Running Shoes,Sports,3,99.21,297.63
ORD04258,PROD0068,Art & Craft Kit,Toys,3,13.06,39.18
ORD04258,PROD0032,Adjustable Dumbbells,Sports,1,159.46,159.46
ORD04259,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD04259,PROD0031,Yoga Mat,Sports,2,68.43,136.86
ORD04259,PROD0007,Gaming Mouse,Electronics,3,109.76,329.28
ORD04260,PROD0017,Running Shorts,Clothing,3,23.82,71.46
ORD04260,PROD0058,Eye Cream,Beauty,2,71.04,142.08
ORD04260,PROD0056,Hair Conditioner,Beauty,1,28.27,28.27
ORD04260,PROD0014,Winter Jacket,Clothing,2,87.84,175.68
ORD04261,PROD0034,Water Bottle,Sports,3,49.06,147.18
ORD04261,PROD0030,Throw Pillow,Home & Kitchen,1,42.17,42.17
ORD04261,PROD0056,Hair Conditioner,Beauty,1,28.27,28.27
ORD04261,PROD0020,Scarf,Clothing,3,12.21,36.63
ORD04262,PROD0050,Graphic Novel,Books,3,18.57,55.71
ORD04263,PROD0006,Mechanical Keyboard,Electronics,3,151.5,454.5
ORD04263,PROD0023,Blender,Home & Kitchen,1,60.62,60.62
ORD04263,PROD0029,LED Desk Lamp,Home & Kitchen,2,80.09,160.18
ORD04264,PROD0050,Graphic Novel,Books,3,18.57,55.71
ORD04264,PROD0060,Nail Polish Set,Beauty,1,16.35,16.35
ORD04264,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD04264,PROD0005,Webcam,Electronics,1,143.11,143.11
ORD04265,PROD0008,Portable Monitor,Electronics,1,144.34,144.34
ORD04265,PROD0018,Ankle Socks,Clothing,2,13.84,27.68
ORD04265,PROD0013,Sneakers,Clothing,3,42.92,128.76
ORD04266,PROD0029,LED Desk Lamp,Home & Kitchen,2,80.09,160.18
ORD04266,PROD0062,Strategy Board Game,Toys,1,43.8,43.8
ORD04266,PROD0014,Winter Jacket,Clothing,1,87.84,87.84
ORD04266,PROD0077,Mixed Nuts Pack,Food & Grocery,3,37.44,112.32
ORD04267,PROD0033,Resistance Bands,Sports,1,26.09,26.09
ORD04268,PROD0048,World History,Books,2,25.51,51.02
ORD04269,PROD0032,Adjustable Dumbbells,Sports,2,159.46,318.92
ORD04269,PROD0015,Summer Dress,Clothing,2,67.24,134.48
ORD04269,PROD0045,Self-Help Bestseller,Books,1,13.44,13.44
ORD04270,PROD0042,Data Science Handbook,Books,3,26.6,79.8
ORD04270,PROD0060,Nail Polish Set,Beauty,2,16.35,32.7
ORD04270,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD04271,PROD0074,Granola Mix,Food & Grocery,3,13.35,40.05
ORD04272,PROD0069,Science Experiment Kit,Toys,3,27.62,82.86
ORD04272,PROD0079,Multivitamins,Food & Grocery,3,20.74,62.22
ORD04272,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD04273,PROD0007,Gaming Mouse,Electronics,1,109.76,109.76
ORD04273,PROD0043,ML Engineering Guide,Books,2,29.52,59.04
ORD04274,PROD0030,Throw Pillow,Home & Kitchen,2,42.17,84.34
ORD04274,PROD0068,Art & Craft Kit,Toys,3,13.06,39.18
ORD04274,PROD0073,Matcha Green Tea,Food & Grocery,2,31.91,63.82
ORD04275,PROD0011,T-Shirt,Clothing,2,18.75,37.5
ORD04275,PROD0022,Air Fryer,Home & Kitchen,1,143.78,143.78
ORD04275,PROD0053,Lipstick Set,Beauty,1,19.34,19.34
ORD04275,PROD0054,Foundation,Beauty,2,57.15,114.3
ORD04276,PROD0040,Fitness Tracker,Sports,3,99.28,297.84
ORD04276,PROD0073,Matcha Green Tea,Food & Grocery,3,31.91,95.73
ORD04276,PROD0053,Lipstick Set,Beauty,3,19.34,58.02
ORD04277,PROD0012,Jeans,Clothing,2,65.37,130.74
ORD04277,PROD0044,Business Strategy,Books,1,25.81,25.81
ORD04277,PROD0043,ML Engineering Guide,Books,2,29.52,59.04
ORD04277,PROD0071,Whey Protein Bar,Food & Grocery,3,22.38,67.14
ORD04278,PROD0060,Nail Polish Set,Beauty,3,16.35,49.05
ORD04278,PROD0019,Cap,Clothing,2,34.28,68.56
ORD04278,PROD0025,Knife Set,Home & Kitchen,2,144.87,289.74
ORD04279,PROD0018,Ankle Socks,Clothing,3,13.84,41.52
ORD04279,PROD0075,Extra Virgin Olive Oil,Food & Grocery,3,26.39,79.17
ORD04280,PROD0023,Blender,Home & Kitchen,1,60.62,60.62
ORD04280,PROD0036,Jump Rope,Sports,1,20.14,20.14
ORD04280,PROD0009,Phone Case,Electronics,1,22.66,22.66
ORD04281,PROD0080,Healthy Snack Box,Food & Grocery,2,23.63,47.26
ORD04281,PROD0038,Gym Bag,Sports,2,65.2,130.4
ORD04281,PROD0015,Summer Dress,Clothing,3,67.24,201.72
ORD04282,PROD0046,Science Fiction Novel,Books,3,13.49,40.47
ORD04283,PROD0023,Blender,Home & Kitchen,2,60.62,121.24
ORD04283,PROD0067,Card Game Pack,Toys,3,11.89,35.67
ORD04283,PROD0034,Water Bottle,Sports,3,49.06,147.18
ORD04284,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD04284,PROD0058,Eye Cream,Beauty,2,71.04,142.08
ORD04284,PROD0019,Cap,Clothing,3,34.28,102.84
ORD04285,PROD0002,Smart Watch,Electronics,3,110.0,330.0
ORD04286,PROD0002,Smart Watch,Electronics,2,110.0,220.0
ORD04286,PROD0009,Phone Case,Electronics,1,22.66,22.66
ORD04286,PROD0007,Gaming Mouse,Electronics,1,109.76,109.76
ORD04286,PROD0057,Perfume,Beauty,3,50.54,151.62
ORD04287,PROD0044,Business Strategy,Books,3,25.81,77.43
ORD04287,PROD0021,Coffee Maker,Home & Kitchen,3,168.93,506.79
ORD04287,PROD0047,Cook Book,Books,1,17.53,17.53
ORD04288,PROD0028,Storage Organizer,Home & Kitchen,2,24.84,49.68
ORD04288,PROD0077,Mixed Nuts Pack,Food & Grocery,1,37.44,37.44
ORD04289,PROD0039,Protein Shaker,Sports,1,31.54,31.54
ORD04289,PROD0073,Matcha Green Tea,Food & Grocery,3,31.91,95.73
ORD04290,PROD0015,Summer Dress,Clothing,2,67.24,134.48
ORD04290,PROD0074,Granola Mix,Food & Grocery,1,13.35,13.35
ORD04290,PROD0027,Mug Set,Home & Kitchen,2,18.25,36.5
ORD04291,PROD0078,Raw Honey,Food & Grocery,2,18.09,36.18
ORD04292,PROD0060,Nail Polish Set,Beauty,2,16.35,32.7
ORD04293,PROD0017,Running Shorts,Clothing,3,23.82,71.46
ORD04293,PROD0053,Lipstick Set,Beauty,2,19.34,38.68
ORD04293,PROD0001,Wireless Headphones,Electronics,3,220.67,662.01
ORD04293,PROD0048,World History,Books,3,25.51,76.53
ORD04294,PROD0049,Travel Photography,Books,2,39.07,78.14
ORD04295,PROD0021,Coffee Maker,Home & Kitchen,3,168.93,506.79
ORD04295,PROD0019,Cap,Clothing,3,34.28,102.84
ORD04295,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD04295,PROD0064,Action Figure,Toys,3,30.54,91.62
ORD04296,PROD0026,Cutting Board,Home & Kitchen,2,23.46,46.92
ORD04296,PROD0017,Running Shorts,Clothing,1,23.82,23.82
ORD04297,PROD0020,Scarf,Clothing,3,12.21,36.63
ORD04297,PROD0066,RC Racing Car,Toys,2,74.32,148.64
ORD04297,PROD0049,Travel Photography,Books,3,39.07,117.21
ORD04298,PROD0069,Science Experiment Kit,Toys,1,27.62,27.62
ORD04298,PROD0023,Blender,Home & Kitchen,3,60.62,181.86
ORD04298,PROD0006,Mechanical Keyboard,Electronics,3,151.5,454.5
ORD04299,PROD0034,Water Bottle,Sports,2,49.06,98.12
ORD04299,PROD0007,Gaming Mouse,Electronics,2,109.76,219.52
ORD04300,PROD0045,Self-Help Bestseller,Books,3,13.44,40.32
ORD04300,PROD0073,Matcha Green Tea,Food & Grocery,2,31.91,63.82
ORD04300,PROD0076,Artisan Pasta,Food & Grocery,1,10.93,10.93
ORD04301,PROD0041,Python Programming,Books,2,41.14,82.28
ORD04302,PROD0046,Science Fiction Novel,Books,1,13.49,13.49
ORD04303,PROD0001,Wireless Headphones,Electronics,1,220.67,220.67
ORD04303,PROD0004,USB-C Hub,Electronics,1,33.39,33.39
ORD04303,PROD0042,Data Science Handbook,Books,1,26.6,26.6
ORD04303,PROD0016,Hoodie,Clothing,2,57.25,114.5
ORD04304,PROD0007,Gaming Mouse,Electronics,3,109.76,329.28
ORD04304,PROD0020,Scarf,Clothing,3,12.21,36.63
ORD04304,PROD0079,Multivitamins,Food & Grocery,1,20.74,20.74
ORD04305,PROD0073,Matcha Green Tea,Food & Grocery,1,31.91,31.91
ORD04306,PROD0055,Argan Shampoo,Beauty,3,29.44,88.32
ORD04306,PROD0074,Granola Mix,Food & Grocery,1,13.35,13.35
ORD04306,PROD0004,USB-C Hub,Electronics,2,33.39,66.78
ORD04306,PROD0045,Self-Help Bestseller,Books,2,13.44,26.88
ORD04307,PROD0069,Science Experiment Kit,Toys,3,27.62,82.86
ORD04307,PROD0006,Mechanical Keyboard,Electronics,1,151.5,151.5
ORD04307,PROD0079,Multivitamins,Food & Grocery,2,20.74,41.48
ORD04308,PROD0047,Cook Book,Books,3,17.53,52.59
ORD04308,PROD0014,Winter Jacket,Clothing,3,87.84,263.52
ORD04308,PROD0029,LED Desk Lamp,Home & Kitchen,1,80.09,80.09
ORD04308,PROD0076,Artisan Pasta,Food & Grocery,3,10.93,32.79
ORD04309,PROD0038,Gym Bag,Sports,2,65.2,130.4
ORD04309,PROD0016,Hoodie,Clothing,3,57.25,171.75
ORD04309,PROD0002,Smart Watch,Electronics,1,110.0,110.0
ORD04310,PROD0068,Art & Craft Kit,Toys,3,13.06,39.18
ORD04310,PROD0055,Argan Shampoo,Beauty,1,29.44,29.44
ORD04310,PROD0001,Wireless Headphones,Electronics,1,220.67,220.67
ORD04310,PROD0078,Raw Honey,Food & Grocery,3,18.09,54.27
ORD04311,PROD0048,World History,Books,3,25.51,76.53
ORD04311,PROD0003,Bluetooth Speaker,Electronics,1,63.0,63.0
ORD04311,PROD0042,Data Science Handbook,Books,3,26.6,79.8
ORD04312,PROD0016,Hoodie,Clothing,2,57.25,114.5
ORD04312,PROD0008,Portable Monitor,Electronics,2,144.34,288.68
ORD04312,PROD0007,Gaming Mouse,Electronics,3,109.76,329.28
ORD04312,PROD0050,Graphic Novel,Books,1,18.57,18.57
ORD04313,PROD0043,ML Engineering Guide,Books,1,29.52,29.52
ORD04313,PROD0029,LED Desk Lamp,Home & Kitchen,2,80.09,160.18
ORD04313,PROD0071,Whey Protein Bar,Food & Grocery,2,22.38,44.76
ORD04314,PROD0003,Bluetooth Speaker,Electronics,2,63.0,126.0
ORD04314,PROD0060,Nail Polish Set,Beauty,3,16.35,49.05
ORD04315,PROD0078,Raw Honey,Food & Grocery,3,18.09,54.27
ORD04315,PROD0064,Action Figure,Toys,3,30.54,91.62
ORD04315,PROD0079,Multivitamins,Food & Grocery,3,20.74,62.22
ORD04316,PROD0017,Running Shorts,Clothing,1,23.82,23.82
ORD04316,PROD0074,Granola Mix,Food & Grocery,2,13.35,26.7
ORD04316,PROD0062,Strategy Board Game,Toys,1,43.8,43.8
ORD04316,PROD0004,USB-C Hub,Electronics,2,33.39,66.78
ORD04317,PROD0080,Healthy Snack Box,Food & Grocery,1,23.63,23.63
ORD04317,PROD0048,World History,Books,3,25.51,76.53
ORD04318,PROD0036,Jump Rope,Sports,2,20.14,40.28
ORD04318,PROD0037,Foam Roller,Sports,1,53.18,53.18
ORD04319,PROD0053,Lipstick Set,Beauty,1,19.34,19.34
ORD04319,PROD0066,RC Racing Car,Toys,2,74.32,148.64
ORD04320,PROD0030,Throw Pillow,Home & Kitchen,1,42.17,42.17
ORD04321,PROD0064,Action Figure,Toys,1,30.54,30.54
ORD04322,PROD0062,Strategy Board Game,Toys,1,43.8,43.8
ORD04322,PROD0064,Action Figure,Toys,1,30.54,30.54
ORD04322,PROD0068,Art & Craft Kit,Toys,3,13.06,39.18
ORD04323,PROD0040,Fitness Tracker,Sports,2,99.28,198.56
ORD04323,PROD0061,LEGO Creator Set,Toys,1,99.16,99.16
ORD04323,PROD0026,Cutting Board,Home & Kitchen,2,23.46,46.92
ORD04323,PROD0034,Water Bottle,Sports,3,49.06,147.18
ORD04324,PROD0006,Mechanical Keyboard,Electronics,3,151.5,454.5
ORD04324,PROD0020,Scarf,Clothing,1,12.21,12.21
ORD04324,PROD0004,USB-C Hub,Electronics,2,33.39,66.78
ORD04325,PROD0077,Mixed Nuts Pack,Food & Grocery,3,37.44,112.32
ORD04325,PROD0028,Storage Organizer,Home & Kitchen,1,24.84,24.84
ORD04325,PROD0061,LEGO Creator Set,Toys,2,99.16,198.32
ORD04325,PROD0030,Throw Pillow,Home & Kitchen,2,42.17,84.34
ORD04326,PROD0024,Toaster,Home & Kitchen,2,29.33,58.66
ORD04326,PROD0068,Art & Craft Kit,Toys,1,13.06,13.06
ORD04326,PROD0061,LEGO Creator Set,Toys,3,99.16,297.48
ORD04326,PROD0077,Mixed Nuts Pack,Food & Grocery,2,37.44,74.88
ORD04327,PROD0017,Running Shorts,Clothing,1,23.82,23.82
