order_id,customer_id,order_date,status
ORD03792,CUST0582,2024-11-10,Delivered
ORD03793,CUST0695,2024-03-28,Delivered
ORD03794,CUST0762,2023-06-01,Cancelled
ORD03795,CUST0228,2024-11-21,Processing
ORD03796,CUST0102,2023-10-04,Delivered
ORD03797,CUST0587,2024-09-14,Delivered
ORD03798,CUST0417,2024-06-21,Delivered
ORD03799,CUST0958,2023-09-05,Delivered
ORD03800,CUST0216,2023-09-24,Delivered
ORD03801,CUST0407,2024-12-11,Delivered
ORD03802,CUST0399,2023-03-21,Shipped
ORD03803,CUST0923,2024-10-12,Delivered
ORD03804,CUST0715,2023-10-26,Delivered
ORD03805,CUST0704,2024-08-28,Delivered
ORD03806,CUST0761,2023-11-06,Processing
ORD03807,CUST0499,2024-06-28,Processing
ORD03808,CUST0754,2023-03-23,Delivered
ORD03809,CUST0465,2023-05-10,Delivered
ORD03810,CUST0691,2023-12-07,Returned
ORD03811,CUST0949,2024-07-22,Delivered
ORD03812,CUST0974,2024-12-26,Delivered
ORD03813,CUST0731,2023-12-17,Delivered
ORD03814,CUST0082,2023-11-27,Delivered
ORD03815,CUST0604,2024-12-06,Delivered
ORD03816,CUST0947,2023-07-03,Cancelled
ORD03817,CUST0687,2023-10-22,Delivered
ORD03818,CUST0751,2024-11-16,Delivered
ORD03819,CUST0772,2024-02-14,Cancelled
ORD03820,CUST0903,2024-12-18,Delivered
ORD03821,CUST0365,2023-10-20,Delivered
ORD03822,CUST0163,2023-07-27,Delivered
ORD03823,CUST0048,2023-05-13,Delivered
ORD03824,CUST0511,2023-06-23,Delivered
ORD03825,CUST0329,2024-06-04,Delivered
ORD03826,CUST0840,2023-03-09,Shipped
ORD03827,CUST0116,2023-10-12,Shipped
ORD03828,CUST0941,2024-09-05,Shipped
ORD03829,CUST0849,2023-11-07,Delivered
ORD03830,CUST0337,2024-02-21,Delivered
ORD03831,CUST0881,2023-07-23,Delivered
ORD03832,CUST0737,2024-11-25,Delivered
ORD03833,CUST0864,2024-05-23,Cancelled
ORD03834,CUST0840,2024-05-15,Delivered
ORD03835,CUST0147,2024-08-20,Delivered
ORD03836,CUST0575,2023-11-05,Shipped
ORD03837,CUST0806,2024-01-12,Delivered
ORD03838,CUST0323,2024-10-10,Delivered
ORD03839,CUST0443,2023-08-10,Processing
ORD03840,CUST0837,2024-10-22,Processing
ORD03841,CUST0013,2024-03-26,Shipped
ORD03842,CUST0943,2023-03-10,Delivered
ORD03843,CUST0494,2024-04-08,Delivered
ORD03844,CUST0701,2023-11-19,Shipped
ORD03845,CUST0287,2024-03-01,Delivered
ORD03846,CUST0720,2024-06-17,Delivered
ORD03847,CUST0114,2024-07-06,Cancelled
ORD03848,CUST0480,2024-09-19,Delivered
ORD03849,CUST0022,2024-08-13,Shipped
ORD03850,CUST0349,2024-09-28,Delivered
ORD03851,CUST0726,2024-03-13,Delivered
ORD03852,CUST0683,2023-10-03,Delivered
ORD03853,CUST0835,2024-04-07,Processing
ORD03854,CUST0566,2023-03-20,Delivered
ORD03855,CUST0906,2023-09-12,Delivered
ORD03856,CUST0810,2024-07-21,Shipped
ORD03857,CUST0320,2023-11-28,Shipped
ORD03858,CUST0126,2023-10-12,Cancelled
ORD03859,CUST0277,2023-06-04,Delivered
ORD03860,CUST0976,2024-08-09,Delivered
ORD03861,CUST0204,2023-12-02,Cancelled
ORD03862,CUST0194,2024-08-08,Shipped
ORD03863,CUST0681,2023-04-24,Delivered
ORD03864,CUST0664,2023-10-21,Delivered
ORD03865,CUST0547,2023-04-23,Processing
ORD03866,CUST0696,2024-03-20,Delivered
ORD03867,CUST0286,2024-08-03,Shipped
ORD03868,CUST0057,2023-10-03,Delivered
ORD03869,CUST0734,2023-08-02,Delivered
ORD03870,CUST0303,2023-04-19,Delivered
ORD03871,CUST0163,2024-07-18,Delivered
ORD03872,CUST0019,2023-05-21,Delivered
ORD03873,CUST0370,2023-04-04,Delivered
ORD03874,CUST0264,2024-02-07,Delivered
ORD03875,CUST0794,2023-08-07,Shipped
ORD03876,CUST0113,2024-05-01,Processing
ORD03877,CUST0488,2024-11-04,Processing
ORD03878,CUST0327,2024-11-07,Delivered
ORD03879,CUST0542,2024-12-09,Delivered
ORD03880,CUST0647,2024-09-16,Delivered
ORD03881,CUST0579,2023-05-16,Cancelled
ORD03882,CUST0065,2024-12-10,Processing
ORD03883,CUST0292,2024-11-08,Processing
ORD03884,CUST0025,2024-05-18,Delivered
ORD03885,CUST0549,2024-09-04,Delivered
ORD03886,CUST0001,2023-07-11,Delivered
ORD03887,CUST0911,2024-07-06,Delivered
ORD03888,CUST0549,2023-11-22,Delivered
ORD03889,CUST0141,2024-02-28,Cancelled
ORD03890,CUST0744,2024-05-22,Delivered
ORD03891,CUST0648,2023-04-04,Delivered
ORD03892,CUST0901,2023-04-17,Delivered
ORD03893,CUST0188,2024-05-17,Cancelled
ORD03894,CUST0128,2024-02-10,Delivered
ORD03895,CUST0201,2023-08-05,Shipped
ORD03896,CUST0127,2024-03-25,Cancelled
ORD03897,CUST0257,2024-11-28,Delivered
ORD03898,CUST0676,2023-09-06,Shipped
ORD03899,CUST0547,2024-12-16,Delivered
ORD03900,CUST0194,2024-11-09,Delivered
ORD03901,CUST0703,2023-12-16,Processing
ORD03902,CUST0104,2024-06-10,Shipped
ORD03903,CUST0535,2024-10-27,Delivered
ORD03904,CUST0265,2024-07-14,Delivered
ORD03905,CUST0802,2024-11-01,Delivered
ORD03906,CUST0942,2024-01-14,Delivered
ORD03907,CUST0974,2024-09-05,Delivered
ORD03908,CUST0384,2024-11-01,Delivered
ORD03909,CUST0260,2023-04-23,Delivered
ORD03910,CUST0414,2024-05-12,Processing
ORD03911,CUST0991,2023-05-26,Delivered
ORD03912,CUST0358,2024-05-18,Delivered
ORD03913,CUST0075,2023-11-20,Delivered
ORD03914,CUST0355,2024-11-04,Processing
ORD03915,CUST0584,2023-04-11,Delivered
ORD03916,CUST0771,2024-12-19,Delivered
ORD03917,CUST0910,2024-12-02,Delivered
ORD03918,CUST0188,2024-10-23,Shipped
ORD03919,CUST0973,2024-04-20,Delivered
ORD03920,CUST0685,2024-01-02,Processing
ORD03921,CUST0992,2024-05-12,Cancelled
ORD03922,CUST0290,2024-12-04,Processing
ORD03923,CUST0045,2024-03-24,Delivered
ORD03924,CUST0573,2023-05-25,Delivered
ORD03925,CUST0083,2024-11-28,Delivered
ORD03926,CUST0123,2023-09-19,Returned
ORD03927,CUST0358,2023-08-15,Delivered
ORD03928,CUST0528,2023-05-18,Delivered
ORD03929,CUST0066,2024-08-27,Shipped
ORD03930,CUST0936,2024-10-05,Delivered
ORD03931,CUST0657,2023-12-23,Delivered
ORD03932,CUST0375,2024-12-12,Delivered
ORD03933,CUST0162,2024-10-07,Delivered
ORD03934,CUST0746,2023-05-08,Processing
ORD03935,CUST0380,2024-06-07,Delivered
ORD03936,CUST0656,2024-04-24,Delivered
ORD03937,CUST0358,2023-03-21,Delivered
ORD03938,CUST0188,2024-06-26,Shipped
ORD03939,CUST0322,2024-11-27,Processing
ORD03940,CUST0450,2023-12-17,Delivered
ORD03941,CUST0474,2024-01-14,Shipped
ORD03942,CUST0013,2023-12-28,Delivered
ORD03943,CUST0184,2024-11-16,Cancelled
ORD03944,CUST0111,2024-08-21,Delivered
ORD03945,CUST0927,2023-10-19,Shipped
ORD03946,CUST0508,2023-12-25,Delivered
ORD03947,CUST0290,2023-08-26,Delivered
ORD03948,CUST0295,2023-08-15,Delivered
ORD03949,CUST0451,2023-11-25,Cancelled
ORD03950,CUST0904,2024-11-15,Delivered
ORD03951,CUST0215,2024-12-24,Cancelled
ORD03952,CUST0974,2023-09-03,Delivered
ORD03953,CUST0632,2023-09-11,Delivered
ORD03954,CUST0894,2024-08-23,Delivered
ORD03955,CUST0567,2024-12-13,Processing
ORD03956,CUST0027,2024-01-27,Delivered
ORD03957,CUST0630,2024-01-08,Cancelled
ORD03958,CUST0733,2024-06-09,Cancelled
ORD03959,CUST0231,2023-09-25,Cancelled
ORD03960,CUST0565,2024-08-21,Delivered
ORD03961,CUST0807,2023-11-19,Shipped
ORD03962,CUST0321,2024-12-23,Processing
ORD03963,CUST0913,2023-03-05,Delivered
ORD03964,CUST0233,2023-05-04,Delivered
ORD03965,CUST0670,2023-08-28,Delivered
ORD03966,CUST0437,2023-11-18,Delivered
ORD03967,CUST0781,2024-12-11,Delivered
ORD03968,CUST0533,2024-12-22,Delivered
ORD03969,CUST0403,2023-04-06,Delivered
ORD03970,CUST0053,2024-12-08,Delivered
ORD03971,CUST0787,2023-11-01,Shipped
ORD03972,CUST0313,2023-12-15,Delivered
ORD03973,CUST0281,2023-11-13,Delivered
ORD03974,CUST0726,2023-07-24,Delivered
ORD03975,CUST0031,2023-06-15,Delivered
ORD03976,CUST0337,2024-06-07,Shipped
ORD03977,CUST0183,2024-09-04,Delivered
ORD03978,CUST0023,2023-12-17,Shipped
ORD03979,CUST0544,2023-03-07,Delivered
ORD03980,CUST0446,2023-12-24,Shipped
ORD03981,CUST0074,2024-10-11,Delivered
ORD03982,CUST0010,2024-04-03,Delivered
ORD03983,CUST0484,2024-07-17,Shipped
ORD03984,CUST0456,2023-12-01,Delivered
ORD03985,CUST0566,2023-06-14,Shipped
ORD03986,CUST0564,2024-12-04,Delivered
ORD03987,CUST0660,2024-06-10,Delivered
ORD03988,CUST0160,2023-07-28,Delivered
ORD03989,CUST0882,2024-04-23,Delivered
ORD03990,CUST0014,2023-09-26,Cancelled
ORD03991,CUST0178,2024-12-01,Shipped
ORD03992,CUST0412,2024-10-11,Delivered
ORD03993,CUST0878,2023-03-08,Delivered
ORD03994,CUST0053,2023-08-05,Delivered
ORD03995,CUST0408,2023-03-16,Processing
ORD03996,CUST0847,2023-02-26,Delivered
ORD03997,CUST0022,2023-11-22,Delivered
ORD03998,CUST0030,2024-06-14,Cancelled
ORD03999,CUST0703,2023-06-06,Delivered
ORD04000,CUST0260,2023-10-26,Delivered
ORD04001,CUST0205,2023-06-04,Cancelled
ORD04002,CUST0059,2023-01-07,Delivered
ORD04003,CUST0471,2024-06-12,Delivered
ORD04004,CUST0776,2024-09-01,Delivered
ORD04005,CUST0466,2023-05-16,Delivered
ORD04006,CUST0012,2023-10-05,Delivered
ORD04007,CUST0631,2024-01-13,Cancelled
ORD04008,CUST0927,2023-03-01,Delivered
ORD04009,CUST0974,2024-12-03,Shipped
ORD04010,CUST0290,2024-12-04,Cancelled
ORD04011,CUST0850,2024-07-14,Delivered
ORD04012,CUST0760,2024-03-20,Delivered
ORD04013,CUST0354,2023-05-16,Delivered
ORD04014,CUST0639,2024-03-22,Cancelled
ORD04015,CUST0075,2024-12-22,Processing
ORD04016,CUST0873,2023-07-24,Delivered
ORD04017,CUST0716,2023-03-17,Shipped
ORD04018,CUST0561,2023-11-05,Delivered
ORD04019,CUST0591,2023-09-24,Cancelled
ORD04020,CUST0441,2023-10-10,Delivered
ORD04021,CUST0991,2023-04-09,Delivered
ORD04022,CUST0241,2023-10-10,Cancelled
ORD04023,CUST0861,2024-10-15,Delivered
ORD04024,CUST0154,2024-11-05,Delivered
ORD04025,CUST0786,2024-06-22,Delivered
ORD04026,CUST0096,2023-08-28,Delivered
ORD04027,CUST0726,2023-10-26,Delivered
ORD04028,CUST0294,2024-09-26,Cancelled
ORD04029,CUST0209,2023-12-01,Delivered
ORD04030,CUST0343,2023-09-27,Delivered
ORD04031,CUST0088,2023-03-11,Shipped
ORD04032,CUST0818,2023-08-16,Delivered
ORD04033,CUST0776,2024-03-28,Delivered
ORD04034,CUST0937,2024-07-07,Shipped
ORD04035,CUST0390,2024-09-18,Processing
ORD04036,CUST0325,2024-02-09,Shipped
ORD04037,CUST0940,2024-05-06,Shipped
ORD04038,CUST0889,2024-05-28,Delivered
ORD04039,CUST0832,2024-11-15,Cancelled
ORD04040,CUST0157,2023-10-11,Delivered
ORD04041,CUST0668,2024-02-12,Processing
ORD04042,CUST0651,2024-09-18,Delivered
ORD04043,CUST0633,2023-02-15,Cancelled
ORD04044,CUST0577,2023-03-23,Shipped
ORD04045,CUST0619,2024-03-12,Shipped
ORD04046,CUST0659,2024-07-18,Delivered
ORD04047,CUST0137,2023-12-17,Delivered
ORD04048,CUST0923,2023-06-17,Delivered
ORD04049,CUST0674,2023-03-22,Shipped
ORD04050,CUST0428,2023-11-07,Delivered
ORD04051,CUST0452,2024-08-25,Returned
ORD04052,CUST0612,2023-08-17,Cancelled
ORD04053,CUST0850,2023-11-12,Delivered
ORD04054,CUST0911,2023-10-17,Processing
ORD04055,CUST0819,2023-06-04,Delivered
ORD04056,CUST0141,2023-09-28,Delivered
ORD04057,CUST0083,2023-11-25,Delivered
ORD04058,CUST0177,2023-08-20,Delivered
ORD04059,CUST0198,2024-11-09,Shipped
ORD04060,CUST0624,2023-12-13,Delivered
ORD04061,CUST0568,2024-06-17,Shipped
ORD04062,CUST0972,2024-12-15,Shipped
ORD04063,CUST0691,2024-03-10,Shipped
ORD04064,CUST0421,2023-02-23,Delivered
ORD04065,CUST0401,2024-04-24,Processing
ORD04066,CUST0698,2023-01-14,Delivered
ORD04067,CUST0471,2023-03-27,Delivered
ORD04068,CUST0218,2023-11-26,Delivered
ORD04069,CUST0925,2023-06-06,Delivered
ORD04070,CUST0929,2024-06-07,Cancelled
ORD04071,CUST0828,2023-11-03,Delivered
ORD04072,CUST0987,2023-12-09,Shipped
ORD04073,CUST0729,2023-12-04,Delivered
ORD04074,CUST0632,2023-04-05,Delivered
ORD04075,CUST0951,2024-11-01,Returned
ORD04076,CUST0906,2023-08-17,Processing
ORD04077,CUST0175,2023-11-20,Delivered
ORD04078,CUST0023,2024-04-15,Delivered
ORD04079,CUST0725,2024-11-18,Delivered
ORD04080,CUST0917,2024-03-25,Delivered
ORD04081,CUST0235,2024-12-02,Processing
ORD04082,CUST0013,2024-11-09,Processing
ORD04083,CUST0101,2023-09-14,Delivered
ORD04084,CUST0929,2023-12-23,Cancelled
ORD04085,CUST0536,2024-11-08,Delivered
ORD04086,CUST0876,2023-02-24,Delivered
ORD04087,CUST0523,2024-04-28,Delivered
ORD04088,CUST0785,2024-11-14,Delivered
ORD04089,CUST0452,2024-01-04,Delivered
ORD04090,CUST0431,2024-11-24,Delivered
ORD04091,CUST0793,2024-12-21,Delivered
ORD04092,CUST0606,2024-06-27,Delivered
ORD04093,CUST0713,2024-12-03,Processing
ORD04094,CUST0533,2023-02-26,Delivered
ORD04095,CUST0852,2024-04-16,Delivered
ORD04096,CUST0979,2023-09-22,Shipped
ORD04097,CUST0723,2024-02-25,Cancelled
ORD04098,CUST0652,2024-08-27,Cancelled
ORD04099,CUST0293,2024-09-28,Delivered
ORD04100,CUST0810,2024-01-04,Delivered
ORD04101,CUST0913,2023-08-04,Delivered
ORD04102,CUST0101,2023-06-22,Delivered
ORD04103,CUST0502,2024-11-23,Cancelled
ORD04104,CUST0304,2023-05-26,Delivered
ORD04105,CUST0871,2024-11-19,Delivered
ORD04106,CUST0540,2023-12-27,Delivered
ORD04107,CUST0553,2024-10-01,Delivered
ORD04108,CUST0355,2023-08-01,Processing
ORD04109,CUST0303,2024-02-14,Delivered
ORD04110,CUST0496,2023-10-28,Delivered
ORD04111,CUST0658,2024-06-22,Delivered
ORD04112,CUST0768,2024-06-08,Delivered
ORD04113,CUST0974,2024-07-02,Delivered
ORD04114,CUST0227,2024-07-21,Delivered
ORD04115,CUST0236,2024-11-06,Delivered
ORD04116,CUST0873,2023-08-28,Shipped
ORD04117,CUST0892,2024-10-25,Cancelled
ORD04118,CUST0455,2024-11-06,Cancelled
ORD04119,CUST0013,2024-11-11,Cancelled
ORD04120,CUST0210,2024-09-24,Delivered
ORD04121,CUST0741,2023-05-10,Delivered
ORD04122,CUST0397,2023-12-03,Delivered
ORD04123,CUST0100,2024-05-16,Cancelled
ORD04124,CUST0031,2023-11-07,Returned
ORD04125,CUST0898,2024-11-16,Processing
ORD04126,CUST0528,2024-05-15,Delivered
ORD04127,CUST0649,2024-11-06,Cancelled
ORD04128,CUST0329,2024-01-07,Delivered
ORD04129,CUST0166,2024-12-23,Delivered
ORD04130,CUST0459,2024-11-18,Delivered
ORD04131,CUST0822,2023-06-23,Delivered
ORD04132,CUST0952,2023-04-03,Delivered
ORD04133,CUST0982,2024-11-05,Delivered
ORD04134,CUST0993,2024-08-13,Delivered
ORD04135,CUST0100,2023-12-04,Delivered
ORD04136,CUST0621,2024-09-03,Processing
ORD04137,CUST0855,2024-12-15,Shipped
ORD04138,CUST0173,2023-04-05,Delivered
ORD04139,CUST0749,2024-01-08,Processing
ORD04140,CUST0162,2023-04-08,Cancelled
ORD04141,CUST0905,2024-09-07,Delivered
ORD04142,CUST0728,2023-01-08,Delivered
ORD04143,CUST0776,2023-11-16,Delivered
ORD04144,CUST0263,2024-06-18,Delivered
ORD04145,CUST0804,2023-06-28,Shipped
ORD04146,CUST0274,2024-09-13,Processing
ORD04147,CUST0003,2024-10-12,Delivered
ORD04148,CUST0028,2024-07-12,Processing
ORD04149,CUST0326,2023-05-12,Processing
ORD04150,CUST0940,2023-12-05,Cancelled
ORD04151,CUST0149,2024-11-23,Delivered
ORD04152,CUST0540,2023-11-19,Cancelled
ORD04153,CUST0488,2023-02-26,Delivered
ORD04154,CUST0822,2024-08-04,Delivered
ORD04155,CUST0438,2023-10-23,Delivered
ORD04156,CUST0065,2023-07-19,Delivered
ORD04157,CUST0356,2023-07-15,Shipped
ORD04158,CUST0533,2024-09-03,Delivered
ORD04159,CUST0252,2023-01-15,Delivered
ORD04160,CUST0235,2023-12-16,Delivered
ORD04161,CUST0227,2023-02-12,Shipped
ORD04162,CUST0525,2023-12-09,Delivered
ORD04163,CUST0313,2024-12-24,Processing
ORD04164,CUST0049,2023-10-16,Delivered
ORD04165,CUST0118,2024-10-05,Delivered
ORD04166,CUST0054,2024-04-15,Delivered
ORD04167,CUST0650,2024-08-22,Delivered
ORD04168,CUST0565,2024-05-19,Delivered
ORD04169,CUST0044,2024-03-18,Delivered
ORD04170,CUST0815,2024-11-20,Returned
ORD04171,CUST0053,2023-10-12,Shipped
ORD04172,CUST0586,2023-11-03,Delivered
ORD04173,CUST0558,2023-08-24,Delivered
ORD04174,CUST0525,2023-10-08,Cancelled
ORD04175,CUST0677,2023-11-01,Delivered
ORD04176,CUST0102,2024-10-11,Delivered
ORD04177,CUST0792,2023-02-13,Shipped
ORD04178,CUST0770,2024-11-13,Delivered
ORD04179,CUST0982,2024-03-11,Delivered
ORD04180,CUST0849,2023-02-12,Delivered
ORD04181,CUST0868,2023-10-09,Delivered
ORD04182,CUST0398,2024-02-09,Shipped
ORD04183,CUST0138,2024-04-12,Delivered
ORD04184,CUST0675,2023-05-25,Delivered
ORD04185,CUST0921,2023-08-01,Delivered
ORD04186,CUST0387,2023-12-02,Delivered
ORD04187,CUST0111,2024-02-01,Cancelled
ORD04188,CUST0614,2023-01-13,Processing
ORD04189,CUST0017,2024-01-19,Shipped
ORD04190,CUST0780,2024-11-06,Delivered
ORD04191,CUST0182,2023-09-16,Delivered
ORD04192,CUST0884,2023-08-12,Delivered
ORD04193,CUST0536,2023-12-05,Delivered
ORD04194,CUST0541,2024-08-15,Returned
ORD04195,CUST0171,2023-08-27,Delivered
ORD04196,CUST0409,2024-01-02,Delivered
ORD04197,CUST0740,2023-11-10,Delivered
ORD04198,CUST0378,2024-02-22,Shipped
ORD04199,CUST0188,2023-09-06,Delivered
ORD04200,CUST0858,2023-07-20,Delivered
ORD04201,CUST0230,2023-12-11,Delivered
ORD04202,CUST0833,2024-12-18,Cancelled
ORD04203,CUST0852,2024-11-04,Delivered
ORD04204,CUST0119,2023-05-12,Cancelled
ORD04205,CUST0156,2023-04-27,Processing
ORD04206,CUST0784,2024-03-13,Delivered
ORD04207,CUST0687,2023-06-16,Processing
ORD04208,CUST0465,2023-11-03,Delivered
ORD04209,CUST0104,2024-12-19,Returned
ORD04210,CUST0604,2024-11-21,Delivered
ORD04211,CUST0698,2023-05-05,Delivered
ORD04212,CUST0972,2024-11-10,Delivered
ORD04213,CUST0795,2024-06-13,Delivered
ORD04214,CUST0502,2023-07-16,Returned
ORD04215,CUST0693,2023-05-16,Delivered
ORD04216,CUST0682,2024-05-26,Shipped
ORD04217,CUST0699,2024-11-23,Delivered
ORD04218,CUST0175,2023-08-02,Cancelled
ORD04219,CUST0734,2023-12-10,Delivered
ORD04220,CUST0745,2023-09-24,Delivered
ORD04221,CUST0674,2023-08-02,Delivered
ORD04222,CUST0421,2024-06-12,Shipped
ORD04223,CUST0134,2023-11-22,Delivered
ORD04224,CUST0391,2024-10-17,Delivered
ORD04225,CUST0992,2023-08-22,Delivered
ORD04226,CUST0736,2023-12-04,Shipped
ORD04227,CUST0501,2024-12-08,Delivered
ORD04228,CUST0665,2024-02-07,Delivered
ORD04229,CUST0033,2024-04-21,Delivered
ORD04230,CUST0055,2023-01-13,Processing
ORD04231,CUST0954,2023-12-04,Cancelled
ORD04232,CUST0519,2024-01-08,Delivered
ORD04233,CUST0756,2024-12-13,Delivered
ORD04234,CUST0825,2023-06-27,Delivered
ORD04235,CUST0638,2024-01-05,Delivered
ORD04236,CUST0012,2023-09-09,Delivered
ORD04237,CUST0528,2024-10-23,Shipped
ORD04238,CUST0720,2024-04-21,Delivered
ORD04239,CUST0555,2024-06-01,Cancelled
ORD04240,CUST0373,2024-11-13,Delivered
ORD04241,CUST0484,2024-11-07,Shipped
ORD04242,CUST0973,2024-04-01,Delivered
ORD04243,CUST0647,2024-01-25,Delivered
ORD04244,CUST0228,2024-03-23,Delivered
ORD04245,CUST0623,2023-02-04,Delivered
ORD04246,CUST0307,2023-03-26,Delivered
ORD04247,CUST0457,2024-02-18,Shipped
ORD04248,CUST0160,2024-03-24,Cancelled
ORD04249,CUST0331,2024-12-23,Delivered
ORD04250,CUST0776,2024-05-10,Delivered
ORD04251,CUST0225,2024-11-09,Delivered
ORD04252,CUST0983,2023-11-13,Delivered
ORD04253,CUST0729,2023-12-18,Delivered
ORD04254,CUST0504,2024-04-17,Shipped
ORD04255,CUST0456,2023-07-04,Returned
ORD04256,CUST0045,2023-04-27,Cancelled
ORD04257,CUST0214,2024-03-25,Delivered
ORD04258,CUST0059,2023-04-20,Cancelled
ORD04259,CUST0644,2024-07-05,Shipped
ORD04260,CUST0616,2024-09-02,Delivered
ORD04261,CUST0195,2023-11-24,Delivered
ORD04262,CUST0925,2024-01-01,Processing
ORD04263,CUST0489,2023-05-09,Delivered
ORD04264,CUST0157,2023-06-07,Delivered
ORD04265,CUST0610,2023-06-05,Delivered
ORD04266,CUST0226,2024-08-08,Delivered
ORD04267,CUST0412,2023-09-11,Delivered
ORD04268,CUST0205,2024-01-15,Cancelled
ORD04269,CUST0079,2023-11-20,Shipped
ORD04270,CUST0124,2024-08-05,Shipped
ORD04271,CUST0471,2024-01-22,Delivered
ORD04272,CUST0940,2023-06-18,Delivered
ORD04273,CUST0218,2023-09-06,Delivered
ORD04274,CUST0516,2024-06-05,Delivered
ORD04275,CUST0602,2023-10-01,Delivered
ORD04276,CUST0104,2024-01-02,Delivered
ORD04277,CUST0393,2024-11-04,Delivered
ORD04278,CUST0631,2023-11-02,Delivered
ORD04279,CUST0645,2023-01-27,Delivered
ORD04280,CUST0824,2024-12-21,Delivered
ORD04281,CUST0608,2024-05-20,Returned
ORD04282,CUST0980,2024-07-24,Delivered
ORD04283,CUST0434,2023-10-20,Shipped
ORD04284,CUST0331,2024-05-21,Delivered
ORD04285,CUST0143,2024-07-05,Delivered
ORD04286,CUST0800,2024-08-12,Returned
ORD04287,CUST0540,2023-03-21,Delivered
ORD04288,CUST0278,2023-12-13,Delivered
ORD04289,CUST0233,2024-12-12,Shipped
ORD04290,CUST0529,2023-07-10,Delivered
ORD04291,CUST0571,2023-01-14,Processing
ORD04292,CUST0090,2023-12-05,Delivered
ORD04293,CUST0492,2024-04-13,Delivered
ORD04294,CUST0199,2024-12-15,Delivered
ORD04295,CUST0362,2024-07-13,Delivered
ORD04296,CUST0441,2024-06-11,Cancelled
ORD04297,CUST0026,2024-03-17,Shipped
ORD04298,CUST0025,2023-04-23,Delivered
ORD04299,CUST0394,2023-08-28,Delivered
ORD04300,CUST0507,2024-12-18,Shipped
ORD04301,CUST0301,2024-06-10,Delivered
ORD04302,CUST0339,2023-06-16,Delivered
ORD04303,CUST0267,2023-08-15,Delivered
ORD04304,CUST0461,2024-12-25,Delivered
ORD04305,CUST0693,2024-01-07,Shipped
ORD04306,CUST0456,2024-08-06,Returned
ORD04307,CUST0360,2024-12-14,Delivered
ORD04308,CUST0068,2023-12-01,Delivered
ORD04309,CUST0863,2023-06-22,Delivered
ORD04310,CUST0412,2023-05-24,Delivered
ORD04311,CUST0971,2023-09-19,Delivered
ORD04312,CUST0491,2023-03-11,Processing
ORD04313,CUST0833,2024-04-24,Delivered
ORD04314,CUST0049,2023-11-16,Delivered
ORD04315,CUST0687,2024-09-25,Delivered
ORD04316,CUST0564,2023-10-26,Delivered
ORD04317,CUST0102,2023-02-01,Delivered
ORD04318,CUST0216,2023-05-03,Shipped
ORD04319,CUST0438,2024-12-12,Delivered
ORD04320,CUST0700,2023-10-07,Shipped
ORD04321,CUST0569,2024-11-12,Delivered
ORD04322,CUST0559,2024-09-27,Delivered
ORD04323,CUST0159,2024-07-23,Delivered
ORD04324,CUST0489,2023-05-04,Delivered
ORD04325,CUST0686,2023-12-05,Delivered
ORD04326,CUST0242,2023-06-18,Delivered
ORD04327,CUST0794,2024-03-18,Shipped
ORD04328,CUST0753,2024-10-09,Shipped
ORD04329,CUST0882,2023-12-22,Delivered
ORD04330,CUST0005,2023-12-04,Delivered
ORD04331,CUST0596,2023-03-13,Delivered
ORD04332,CUST0820,2024-06-06,Delivered
ORD04333,CUST0361,2023-09-27,Delivered
ORD04334,CUST0459,2024-12-19,Cancelled
ORD04335,CUST0248,2023-07-01,Delivered
ORD04336,CUST0566,2024-12-19,Delivered
ORD04337,CUST0673,2024-12-03,Delivered
ORD04338,CUST0946,2024-02-05,Delivered
ORD04339,CUST0422,2024-10-05,Shipped
ORD04340,CUST0923,2023-12-26,Delivered
ORD04341,CUST0738,2023-12-11,Delivered
ORD04342,CUST0015,2024-10-26,Shipped
ORD04343,CUST0736,2023-06-26,Delivered
ORD04344,CUST0573,2024-01-19,Shipped
ORD04345,CUST0122,2024-12-12,Delivered
ORD04346,CUST0277,2024-04-09,Delivered
ORD04347,CUST0558,2023-07-06,Shipped
ORD04348,CUST0453,2023-09-23,Delivered
ORD04349,CUST0390,2024-04-14,Delivered
ORD04350,CUST0294,2024-01-24,Delivered
ORD04351,CUST0574,2024-09-11,Delivered
ORD04352,CUST0598,2023-03-20,Delivered
ORD04353,CUST0446,2023-10-01,Cancelled
ORD04354,CUST0210,2024-06-16,Returned
ORD04355,CUST0590,2024-06-23,Delivered
ORD04356,CUST0714,2024-10-11,Delivered
ORD04357,CUST0302,2024-11-28,Delivered
ORD04358,CUST0909,2024-06-11,Delivered
ORD04359,CUST0223,2023-12-24,Delivered
ORD04360,CUST0734,2024-08-16,Delivered
ORD04361,CUST0003,2024-04-15,Cancelled
ORD04362,CUST0990,2023-11-11,Delivered
ORD04363,CUST0518,2023-01-05,Delivered
ORD04364,CUST0093,2023-04-06,Delivered
ORD04365,CUST0520,2024-02-19,Processing
ORD04366,CUST0428,2023-11-28,Shipped
ORD04367,CUST0493,2023-01-01,Delivered
ORD04368,CUST0235,2024-12-20,Delivered
ORD04369,CUST0620,2023-03-21,Processing
ORD04370,CUST0161,2024-09-11,Delivered
ORD04371,CUST0721,2023-09-02,Cancelled
ORD04372,CUST0752,2023-04-24,Delivered
ORD04373,CUST0331,2023-03-23,Delivered
